16:29:38.905 [XNIO-1 task-1]  AQcXXv_TSwqJxfy_HIoukA DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:44.390 [hz._hzInstance_1_dev.partition-operation.thread-11]   DEBUG c.n.oauth.cache.RefreshTokenMapStore load - Load:796e333e-5e64-4603-812a-e603a075f351
16:29:44.396 [XNIO-1 task-1]  qbXnKYRnSmOlGiVYG4mc4Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.396 [XNIO-1 task-1]  qbXnKYRnSmOlGiVYG4mc4Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.396 [XNIO-1 task-1]  qbXnKYRnSmOlGiVYG4mc4Q DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.417 [XNIO-1 task-1]  LoeRrVgoT3C95-uYOgeXvg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.417 [XNIO-1 task-1]  LoeRrVgoT3C95-uYOgeXvg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.418 [XNIO-1 task-1]  LoeRrVgoT3C95-uYOgeXvg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.445 [XNIO-1 task-1]  R_v97U5FRwi0oxuu1qw34g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.446 [XNIO-1 task-1]  R_v97U5FRwi0oxuu1qw34g DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.446 [XNIO-1 task-1]  R_v97U5FRwi0oxuu1qw34g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.473 [XNIO-1 task-1]  cZFzwvhcRkCyXEYHJAde0A DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.476 [XNIO-1 task-1]  cZFzwvhcRkCyXEYHJAde0A DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.476 [XNIO-1 task-1]  cZFzwvhcRkCyXEYHJAde0A DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.477 [XNIO-1 task-1]  cZFzwvhcRkCyXEYHJAde0A DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
16:29:44.479 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:37458bbb-1302-41c6-a469-1f5e3b3ee839
16:29:44.482 [hz._hzInstance_1_dev.partition-operation.thread-12]   DEBUG c.n.oauth.cache.ClientMapStore store - Store:37458bbb-1302-41c6-a469-1f5e3b3ee839
16:29:44.483 [hz._hzInstance_1_dev.partition-operation.thread-14]   DEBUG c.n.oauth.cache.ServiceMapStore store - Store:c4d46c4e
16:29:44.483 [XNIO-1 task-1]  r5bIfVnCTNaQawI4B2M28A DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.483 [XNIO-1 task-1]  r5bIfVnCTNaQawI4B2M28A DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.483 [XNIO-1 task-1]  r5bIfVnCTNaQawI4B2M28A DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.484 [XNIO-1 task-1]  r5bIfVnCTNaQawI4B2M28A DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
16:29:44.490 [XNIO-1 task-1]  Q3FLelI0RAqOFda_KaMjpQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/4dee1604, base path is set to: null
16:29:44.490 [XNIO-1 task-1]  Q3FLelI0RAqOFda_KaMjpQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.490 [XNIO-1 task-1]  Q3FLelI0RAqOFda_KaMjpQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:44.490 [XNIO-1 task-1]  Q3FLelI0RAqOFda_KaMjpQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/4dee1604, base path is set to: null
16:29:44.493 [XNIO-1 task-1]  Q3FLelI0RAqOFda_KaMjpQ DEBUG com.networknt.schema.TypeValidator debug - validate( "4dee1604", "4dee1604", userId)
16:29:44.503 [XNIO-1 task-1]  ERbeapRKSF6cZzCUH_YOaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/aae8a5de
16:29:44.505 [XNIO-1 task-1]  ERbeapRKSF6cZzCUH_YOaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.505 [XNIO-1 task-1]  ERbeapRKSF6cZzCUH_YOaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.505 [XNIO-1 task-1]  ERbeapRKSF6cZzCUH_YOaA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/aae8a5de
16:29:44.508 [hz._hzInstance_1_dev.partition-operation.thread-14]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:9fc59e45-5e5c-4ff3-93ef-0d5fbfafc902
16:29:44.513 [hz._hzInstance_1_dev.partition-operation.thread-14]   DEBUG c.n.oauth.cache.ClientMapStore load - Load:9fc59e45-5e5c-4ff3-93ef-0d5fbfafc902
16:29:44.546 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/3586d42e
16:29:44.546 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.546 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.547 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/{userId}
16:29:44.547 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/3586d42e
16:29:44.548 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG com.networknt.schema.TypeValidator debug - validate( {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, requestBody)
16:29:44.548 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG c.n.schema.PropertiesValidator debug - validate( {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, requestBody)
16:29:44.548 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG com.networknt.schema.FormatValidator debug - validate( "41c21180-d564-4322-ac5b-0331ee18d5e9", {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, requestBody.newPasswordConfirm)
16:29:44.548 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG com.networknt.schema.FormatValidator debug - validate( "8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e", {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, requestBody.password)
16:29:44.548 [XNIO-1 task-1]  -VtH8MKzQpOCE59jaKOfPA DEBUG com.networknt.schema.FormatValidator debug - validate( "41c21180-d564-4322-ac5b-0331ee18d5e9", {"password":"8fbfe3a1-47d7-4798-a661-c56d6bfb8e5e","newPassword":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPasswordConfirm":"41c21180-d564-4322-ac5b-0331ee18d5e9"}, requestBody.newPassword)
16:29:44.589 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/3586d42e
16:29:44.589 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.589 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.589 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/{userId}
16:29:44.590 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/password/3586d42e
16:29:44.590 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG com.networknt.schema.TypeValidator debug - validate( {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, requestBody)
16:29:44.590 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG c.n.schema.PropertiesValidator debug - validate( {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, requestBody)
16:29:44.591 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG com.networknt.schema.FormatValidator debug - validate( "25c25863-4525-4e1d-8f47-9d5808c28061", {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, requestBody.newPasswordConfirm)
16:29:44.591 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG com.networknt.schema.FormatValidator debug - validate( "41c21180-d564-4322-ac5b-0331ee18d5e9", {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, requestBody.password)
16:29:44.591 [XNIO-1 task-1]  8I-nzLubSjCNhU8vJ8UmeQ DEBUG com.networknt.schema.FormatValidator debug - validate( "25c25863-4525-4e1d-8f47-9d5808c28061", {"password":"41c21180-d564-4322-ac5b-0331ee18d5e9","newPassword":"25c25863-4525-4e1d-8f47-9d5808c28061","newPasswordConfirm":"25c25863-4525-4e1d-8f47-9d5808c28061"}, requestBody.newPassword)
16:29:44.670 [XNIO-1 task-1]  XRlyivgLQEKwwNnFFZ4YfA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.671 [XNIO-1 task-1]  XRlyivgLQEKwwNnFFZ4YfA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.671 [XNIO-1 task-1]  XRlyivgLQEKwwNnFFZ4YfA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.690 [XNIO-1 task-1]  x3MAiLDdQO-LXGpE426Qrw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/37e674c2
16:29:44.690 [XNIO-1 task-1]  x3MAiLDdQO-LXGpE426Qrw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.690 [XNIO-1 task-1]  x3MAiLDdQO-LXGpE426Qrw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.690 [XNIO-1 task-1]  x3MAiLDdQO-LXGpE426Qrw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/37e674c2
16:29:44.693 [hz._hzInstance_1_dev.partition-operation.thread-14]   DEBUG c.n.o.cache.ServiceEndpointMapStore delete - Delete:c4d46c4e
16:29:44.696 [XNIO-1 task-1]  bEnGjxIjTUmaFRxDZqx3GQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.696 [XNIO-1 task-1]  bEnGjxIjTUmaFRxDZqx3GQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.697 [XNIO-1 task-1]  bEnGjxIjTUmaFRxDZqx3GQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.697 [XNIO-1 task-1]  bEnGjxIjTUmaFRxDZqx3GQ DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
16:29:44.704 [XNIO-1 task-1]  aOt2wlW5S8qc_veOnZ1D0g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.704 [XNIO-1 task-1]  aOt2wlW5S8qc_veOnZ1D0g DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.704 [XNIO-1 task-1]  aOt2wlW5S8qc_veOnZ1D0g DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.726 [XNIO-1 task-1]  39QPC8q_Q-mqGQ8qAZ997Q DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/37e674c2, base path is set to: null
16:29:44.727 [XNIO-1 task-1]  39QPC8q_Q-mqGQ8qAZ997Q DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.727 [XNIO-1 task-1]  39QPC8q_Q-mqGQ8qAZ997Q DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:44.727 [XNIO-1 task-1]  39QPC8q_Q-mqGQ8qAZ997Q DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/37e674c2, base path is set to: null
16:29:44.727 [XNIO-1 task-1]  39QPC8q_Q-mqGQ8qAZ997Q DEBUG com.networknt.schema.TypeValidator debug - validate( "37e674c2", "37e674c2", userId)
16:29:44.735 [XNIO-1 task-1]  RILULMy8QHuD5ffT15-gQg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.735 [XNIO-1 task-1]  RILULMy8QHuD5ffT15-gQg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.736 [XNIO-1 task-1]  RILULMy8QHuD5ffT15-gQg DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.736 [XNIO-1 task-1]  RILULMy8QHuD5ffT15-gQg DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:44.737 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.n.oauth.cache.ServiceMapStore store - Store:9dd69d00
16:29:44.740 [XNIO-1 task-1]  tE5XHatVS6qMgE1Mx4CwMw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.740 [XNIO-1 task-1]  tE5XHatVS6qMgE1Mx4CwMw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.741 [XNIO-1 task-1]  tE5XHatVS6qMgE1Mx4CwMw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.741 [XNIO-1 task-1]  tE5XHatVS6qMgE1Mx4CwMw DEBUG com.networknt.schema.TypeValidator debug - validate( "1", "1", page)
16:29:44.765 [XNIO-1 task-1]  PABr04F1TuidCuPO4H17ZA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.766 [XNIO-1 task-1]  PABr04F1TuidCuPO4H17ZA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.766 [XNIO-1 task-1]  PABr04F1TuidCuPO4H17ZA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.785 [XNIO-1 task-1]  3nGD0jSzTautesnJH0CfUw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.785 [XNIO-1 task-1]  3nGD0jSzTautesnJH0CfUw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.786 [XNIO-1 task-1]  3nGD0jSzTautesnJH0CfUw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.811 [XNIO-1 task-1]  K3bGaqJGToW7cEUZ7erhbw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/064ae885, base path is set to: null
16:29:44.811 [XNIO-1 task-1]  K3bGaqJGToW7cEUZ7erhbw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.812 [XNIO-1 task-1]  K3bGaqJGToW7cEUZ7erhbw DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:44.812 [XNIO-1 task-1]  K3bGaqJGToW7cEUZ7erhbw DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/064ae885, base path is set to: null
16:29:44.816 [XNIO-1 task-1]  K3bGaqJGToW7cEUZ7erhbw DEBUG com.networknt.schema.TypeValidator debug - validate( "064ae885", "064ae885", userId)
16:29:44.825 [XNIO-1 task-1]  tqXZQaVCQsyWYuYltcgSiQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.825 [XNIO-1 task-1]  tqXZQaVCQsyWYuYltcgSiQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.826 [XNIO-1 task-1]  tqXZQaVCQsyWYuYltcgSiQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.855 [XNIO-1 task-1]  WzEmgHVET1qRU2nRjhMxnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/064ae885
16:29:44.855 [XNIO-1 task-1]  WzEmgHVET1qRU2nRjhMxnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.856 [XNIO-1 task-1]  WzEmgHVET1qRU2nRjhMxnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.856 [XNIO-1 task-1]  WzEmgHVET1qRU2nRjhMxnw DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/064ae885
16:29:44.870 [XNIO-1 task-1]  GnzQjxqOSVaFuIV3IIaIIA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.870 [XNIO-1 task-1]  GnzQjxqOSVaFuIV3IIaIIA DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.871 [XNIO-1 task-1]  GnzQjxqOSVaFuIV3IIaIIA DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user, base path is set to: null
16:29:44.882 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:b49de5d3
16:29:44.886 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:b49de5d3
16:29:44.899 [XNIO-1 task-1]  tWf00BZ8RKONYuYz5XZnsQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.899 [XNIO-1 task-1]  tWf00BZ8RKONYuYz5XZnsQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.900 [XNIO-1 task-1]  tWf00BZ8RKONYuYz5XZnsQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.900 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.networknt.oauth.cache.UserMapStore load - Load:b49de5d3
16:29:44.909 [XNIO-1 task-1]  2ArzZqR9TqSJPq1-sWo8KA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.909 [XNIO-1 task-1]  2ArzZqR9TqSJPq1-sWo8KA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.909 [XNIO-1 task-1]  2ArzZqR9TqSJPq1-sWo8KA DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.909 [XNIO-1 task-1]  2ArzZqR9TqSJPq1-sWo8KA DEBUG com.networknt.schema.FormatValidator debug - validate( "1", "1", page)
16:29:44.947 [XNIO-1 task-1]  3JVaBgJiRzaKjWqT0D7kxQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/b49de5d3
16:29:44.947 [XNIO-1 task-1]  3JVaBgJiRzaKjWqT0D7kxQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.948 [XNIO-1 task-1]  3JVaBgJiRzaKjWqT0D7kxQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.948 [XNIO-1 task-1]  3JVaBgJiRzaKjWqT0D7kxQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/b49de5d3
16:29:44.949 [hz._hzInstance_1_dev.partition-operation.thread-0]   DEBUG c.networknt.oauth.cache.UserMapStore delete - Delete:b49de5d3
16:29:44.958 [XNIO-1 task-1]  R9ip8uz2RL6G6QX8YL0pwQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/59264f7f
16:29:44.958 [XNIO-1 task-1]  R9ip8uz2RL6G6QX8YL0pwQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:44.958 [XNIO-1 task-1]  R9ip8uz2RL6G6QX8YL0pwQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:44.958 [XNIO-1 task-1]  R9ip8uz2RL6G6QX8YL0pwQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/59264f7f
16:29:44.976 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/password/37e674c2, base path is set to: null
16:29:44.977 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:44.977 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:44.977 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/password/{userId}
16:29:44.977 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/password/37e674c2, base path is set to: null
16:29:44.978 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG com.networknt.schema.TypeValidator debug - validate( "37e674c2", "37e674c2", userId)
16:29:44.981 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG c.networknt.schema.RequiredValidator debug - validate( {"password":"0303da75-6777-498e-b107-c5146a261af3","newPassword":"b43978a3-f53c-4280-a252-a8f3a3a974f0","newPasswordConfirm":"b43978a3-f53c-4280-a252-a8f3a3a974f0"}, {"password":"0303da75-6777-498e-b107-c5146a261af3","newPassword":"b43978a3-f53c-4280-a252-a8f3a3a974f0","newPasswordConfirm":"b43978a3-f53c-4280-a252-a8f3a3a974f0"}, requestBody)
16:29:44.981 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG com.networknt.schema.TypeValidator debug - validate( "b43978a3-f53c-4280-a252-a8f3a3a974f0", {"password":"0303da75-6777-498e-b107-c5146a261af3","newPassword":"b43978a3-f53c-4280-a252-a8f3a3a974f0","newPasswordConfirm":"b43978a3-f53c-4280-a252-a8f3a3a974f0"}, requestBody.newPasswordConfirm)
16:29:44.981 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG com.networknt.schema.TypeValidator debug - validate( "0303da75-6777-498e-b107-c5146a261af3", {"password":"0303da75-6777-498e-b107-c5146a261af3","newPassword":"b43978a3-f53c-4280-a252-a8f3a3a974f0","newPasswordConfirm":"b43978a3-f53c-4280-a252-a8f3a3a974f0"}, requestBody.password)
16:29:44.981 [XNIO-1 task-1]  Op4eKq0KTMuUjKrvXolXoQ DEBUG com.networknt.schema.TypeValidator debug - validate( "b43978a3-f53c-4280-a252-a8f3a3a974f0", {"password":"0303da75-6777-498e-b107-c5146a261af3","newPassword":"b43978a3-f53c-4280-a252-a8f3a3a974f0","newPasswordConfirm":"b43978a3-f53c-4280-a252-a8f3a3a974f0"}, requestBody.newPassword)
16:29:45.009 [XNIO-1 task-1]  opEuJLsvRviSCUPw_M-0yQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/37e674c2, base path is set to: null
16:29:45.009 [XNIO-1 task-1]  opEuJLsvRviSCUPw_M-0yQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user
16:29:45.009 [XNIO-1 task-1]  opEuJLsvRviSCUPw_M-0yQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path =/oauth2/user/{userId}
16:29:45.009 [XNIO-1 task-1]  opEuJLsvRviSCUPw_M-0yQ DEBUG c.n.openapi.ApiNormalisedPath <init> - path = /oauth2/user/37e674c2, base path is set to: null
16:29:45.010 [XNIO-1 task-1]  opEuJLsvRviSCUPw_M-0yQ DEBUG com.networknt.schema.TypeValidator debug - validate( "37e674c2", "37e674c2", userId)
16:29:45.036 [XNIO-1 task-1]  tA2AoYXAT5qiFzunMbUnyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/0d34ccaf
16:29:45.036 [XNIO-1 task-1]  tA2AoYXAT5qiFzunMbUnyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user
16:29:45.036 [XNIO-1 task-1]  tA2AoYXAT5qiFzunMbUnyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/{userId}
16:29:45.036 [XNIO-1 task-1]  tA2AoYXAT5qiFzunMbUnyQ DEBUG c.n.openapi.ApiNormalisedPath <init> - normalised = /oauth2/user/0d34ccaf
